,symbol,open,high,low,close,volume,pre-close,changeamount,change,date
0,AAPL,175.18,178.21,173.54,177.56,112488773.0,182.91,-5.35,-0.0292,2023-09-07
1,MSFT,331.29,333.08,329.03,329.91,18380901.0,332.88,-2.97,-0.0089,2023-09-07
2,GOOG,134.6,136.58,133.96,136.2,16974907.0,135.37,0.83,0.0061,2023-09-07
3,GOOGL,133.59,135.58,132.95,135.26,18844240.0,134.46,0.8,0.0059,2023-09-07
4,AMZN,133.9,138.03,133.16,137.85,48498898.0,135.36,2.49,0.0184,2023-09-07
5,NVDA,455.25,463.44,451.52,462.41,43332426.0,470.61,-8.2,-0.0174,2023-09-07
6,TSLA,245.07,252.81,243.26,251.49,115312886.0,251.92,-0.43,-0.0017,2023-09-07
7,BRK.A,544902.0,551327.0,544902.0,548930.0,7420.0,548660.0,270.0,0.0005,2023-09-07
8,BRK.B,360.96,363.3,360.87,361.8,3264367.0,361.67,0.13,0.0004,2023-09-07
9,META,298.0,307.05,292.22,298.67,33748737.0,299.17,-0.5,-0.0017,2023-09-07
10,LLY,564.19,576.31,562.62,573.23,3706654.0,559.95,13.28,0.0237,2023-09-07
11,V,245.5,247.4,245.11,247.14,4007846.0,246.16,0.98,0.004,2023-09-07
12,TSM,90.07,90.29,88.43,90.05,14684269.0,92.26,-2.21,-0.024,2023-09-07
13,XOM,114.65,115.85,113.7,113.95,13248531.0,114.51,-0.56,-0.0049,2023-09-07
14,UNH,479.9,487.11,478.6,484.81,2927952.0,476.94,7.87,0.0165,2023-09-07
15,WMT,162.0,163.48,161.49,163.47,6373155.0,161.47,2.0,0.0124,2023-09-07
16,NVO,192.14,197.54,192.14,195.38,3217684.0,191.25,4.13,0.0216,2023-09-07
17,JPM,144.13,145.27,143.39,143.72,8373660.0,144.96,-1.24,-0.0086,2023-09-07
18,JNJ,159.14,161.06,158.98,160.03,9931673.0,158.01,2.02,0.0128,2023-09-07
19,MA,411.92,416.13,411.73,414.62,2502640.0,413.18,1.44,0.0035,2023-09-07
20,VXUS,55.0,55.09,54.82,54.95,1677532.0,55.26,-0.31,-0.0056,2023-09-07
21,PG,152.49,154.19,152.37,153.59,4824772.0,152.14,1.45,0.0095,2023-09-07
22,AVGO,859.5,861.69,840.52,857.03,2778674.0,872.27,-15.24,-0.0175,2023-09-07
23,ORCL,123.83,125.96,122.59,125.09,11864375.0,124.33,0.76,0.0061,2023-09-07
24,HD,325.03,329.92,324.3,328.42,2453811.0,326.0,2.42,0.0074,2023-09-07
25,CVX,167.14,167.9,166.28,166.64,7925670.0,166.63,0.01,0.0001,2023-09-07
26,MRK,106.91,108.69,106.86,107.94,8532636.0,106.49,1.45,0.0136,2023-09-07
27,ABBV,146.15,149.0,145.87,148.91,5142096.0,145.61,3.3,0.0227,2023-09-07
28,ADBE,554.0,561.83,551.08,560.46,2089227.0,561.94,-1.48,-0.0026,2023-09-07
29,KO,58.95,59.16,58.3,58.33,17628440.0,58.78,-0.45,-0.0077,2023-09-07
30,ASML,637.63,639.67,628.86,637.79,1235499.0,666.04,-28.25,-0.0424,2023-09-07
31,COST,548.65,550.99,544.28,548.62,1287538.0,546.69,1.93,0.0035,2023-09-07
32,PEP,175.85,177.06,175.21,176.4,4934303.0,174.73,1.67,0.0096,2023-09-07
33,TM,178.35,179.19,177.8,178.87,260571.0,178.83,0.04,0.0002,2023-09-07
34,CSCO,56.97,57.09,56.66,56.79,14761993.0,57.16,-0.37,-0.0065,2023-09-07
35,BABA,91.64,91.76,88.95,89.97,18667041.0,94.45,-4.48,-0.0474,2023-09-07
36,BAC,28.41,28.55,28.06,28.13,35023567.0,28.39,-0.26,-0.0092,2023-09-07
37,CRM,219.77,222.73,219.31,222.53,4201915.0,221.62,0.91,0.0041,2023-09-07
38,SHEL,63.28,63.53,63.03,63.03,3040826.0,63.39,-0.36,-0.0057,2023-09-07
39,AZN,67.34,68.25,67.29,68.0,2908362.0,67.0,1.0,0.0149,2023-09-07
40,ACN,323.9,329.04,323.23,328.2,1521839.0,326.3,1.9,0.0058,2023-09-07
41,TMO,535.24,538.73,530.67,531.66,1070530.0,536.7,-5.04,-0.0094,2023-09-07
42,NVS,98.22,99.27,98.22,98.85,793398.0,97.89,0.96,0.0098,2023-09-07
43,MCD,277.25,278.99,276.1,278.33,3732655.0,275.44,2.89,0.0105,2023-09-07
44,NFLX,441.15,444.6,436.7,443.14,2921908.0,445.76,-2.62,-0.0059,2023-09-07
45,PFE,34.47,34.64,34.04,34.28,26777699.0,34.37,-0.09,-0.0026,2023-09-07
46,RDS.A,0.0,0.0,0.0,51.04,0.0,51.04,0.0,0.0,2023-09-07
47,LIN,384.07,387.44,382.11,386.62,982203.0,383.29,3.33,0.0087,2023-09-07
48,DHR,256.1,258.45,254.53,254.92,1787726.0,256.99,-2.07,-0.0081,2023-09-07
49,CMCSA,44.88,45.7,44.84,44.84,20810634.0,44.93,-0.09,-0.002,2023-09-07
50,ABT,101.99,102.28,100.51,100.67,3863156.0,101.56,-0.89,-0.0088,2023-09-07
51,AMD,106.14,107.69,105.09,106.59,49080017.0,109.28,-2.69,-0.0246,2023-09-07
52,SAP,139.34,140.1,138.81,139.95,623916.0,138.74,1.21,0.0087,2023-09-07
53,TMUS,134.85,139.96,134.5,137.28,8462173.0,134.13,3.15,0.0235,2023-09-07
54,INTC,36.83,38.34,36.75,38.18,67659683.0,36.98,1.2,0.0324,2023-09-07
55,VUG,283.4,286.0,282.88,285.45,602473.0,286.96,-1.51,-0.0053,2023-09-07
56,TTE,64.03,64.32,63.76,63.86,671929.0,64.13,-0.27,-0.0042,2023-09-07
57,INTU,549.82,557.46,547.91,553.61,1209702.0,550.95,2.66,0.0048,2023-09-07
58,NKE,98.26,98.76,97.64,97.93,9927060.0,100.18,-2.25,-0.0225,2023-09-07
59,TXN,165.77,166.38,163.97,164.71,6271941.0,168.05,-3.34,-0.0199,2023-09-07
60,WFC,40.73,41.02,40.3,40.43,13800976.0,41.02,-0.59,-0.0144,2023-09-07
