,symbol,open,high,low,close,volume,pre-close,changeamount,change,date
0,AAPL,139.13,140.36,138.16,138.34,70433744.0,138.98,-0.64,-0.0046,2022-10-12
1,MSFT,225.4,227.86,223.96,225.75,21903558.0,225.41,0.34,0.0015,2022-10-12
2,GOOG,98.27,99.65,97.67,98.3,17343386.0,98.05,0.25,0.0025,2022-10-12
3,GOOGL,97.3,98.75,96.73,97.56,21876193.0,97.18,0.38,0.0039,2022-10-12
4,AMZN,112.49,113.83,111.4,112.9,45728660.0,112.21,0.69,0.0061,2022-10-12
5,TSLA,215.33,219.3,211.51,217.24,66860406.0,216.5,0.74,0.0034,2022-10-12
6,BRK.A,404105.84,405249.47,399251.0,399251.0,2747.0,402836.0,-3585.0,-0.0089,2022-10-12
7,BRK.B,267.31,267.52,263.96,264.0,3344868.0,267.31,-3.31,-0.0124,2022-10-12
8,UNH,502.13,508.25,498.21,499.96,2254262.0,499.81,0.15,0.0003,2022-10-12
9,JNJ,162.94,164.88,162.5,162.69,4341725.0,162.73,-0.04,-0.0002,2022-10-12
10,XOM,97.5,98.91,97.23,98.43,12635543.0,98.0,0.43,0.0044,2022-10-12
11,V,179.09,180.59,178.22,178.24,4884655.0,179.14,-0.9,-0.005,2022-10-12
12,WMT,133.01,134.77,130.97,131.17,5649193.0,132.67,-1.5,-0.0113,2022-10-12
13,META,128.32,129.67,126.25,127.5,34604896.0,128.54,-1.04,-0.0081,2022-10-12
14,TSM,63.6,64.23,63.37,64.11,16468537.0,63.45,0.66,0.0104,2022-10-12
15,CVX,156.14,158.81,155.52,157.64,4941969.0,157.17,0.47,0.003,2022-10-12
16,LLY,327.38,333.65,323.88,324.57,1764496.0,327.6,-3.03,-0.0092,2022-10-12
17,VXUS,45.45,45.69,45.29,45.45,7702735.0,45.52,-0.07,-0.0015,2022-10-12
18,JPM,101.8,104.73,101.28,103.61,13180536.0,101.96,1.65,0.0162,2022-10-12
19,PG,124.84,125.81,124.41,124.43,6823312.0,124.23,0.2,0.0016,2022-10-12
20,HD,284.42,284.64,280.49,280.52,2258036.0,282.89,-2.37,-0.0084,2022-10-12
21,NVDA,115.79,117.35,113.45,115.0,49258970.0,115.86,-0.86,-0.0074,2022-10-12
22,MA,286.54,287.49,283.21,283.38,2646809.0,286.05,-2.67,-0.0093,2022-10-12
23,ABBV,141.64,143.06,139.93,139.98,4527886.0,141.51,-1.53,-0.0108,2022-10-12
24,BAC,29.64,30.31,29.48,29.86,36137902.0,29.77,0.09,0.003,2022-10-12
25,KO,55.23,56.04,55.04,55.14,18377183.0,54.48,0.66,0.0121,2022-10-12
26,PFE,42.09,43.14,41.92,42.03,18803578.0,41.92,0.11,0.0026,2022-10-12
27,NVO,104.64,105.2,103.86,103.98,766835.0,104.39,-0.41,-0.0039,2022-10-12
28,PEP,168.73,170.7,166.6,169.39,9794786.0,162.59,6.8,0.0418,2022-10-12
29,MRK,91.25,91.72,90.36,90.42,8522186.0,91.05,-0.63,-0.0069,2022-10-12
30,COST,474.32,479.74,466.3,466.38,2042198.0,472.02,-5.64,-0.0119,2022-10-12
31,BABA,74.9,76.68,74.03,75.73,13247769.0,75.37,0.36,0.0048,2022-10-12
32,TMO,502.41,504.1,498.42,500.67,1098941.0,500.81,-0.14,-0.0003,2022-10-12
33,RDS.A,0.0,0.0,0.0,51.04,0.0,51.04,0.0,0.0,2022-10-12
34,TM,135.55,136.31,135.0,135.0,214851.0,135.06,-0.06,-0.0004,2022-10-12
35,DHR,254.0,256.21,251.29,251.68,2606307.0,254.14,-2.46,-0.0097,2022-10-12
36,SHEL,50.01,50.73,49.72,50.32,4001439.0,50.18,0.14,0.0028,2022-10-12
37,ABT,101.25,101.91,100.06,100.08,4106271.0,101.75,-1.67,-0.0164,2022-10-12
38,MCD,237.27,240.03,237.06,237.06,2709243.0,237.05,0.01,0.0,2022-10-12
39,AVGO,432.25,435.72,428.01,430.57,1503536.0,430.76,-0.19,-0.0004,2022-10-12
40,ORCL,62.62,64.28,62.17,63.78,9008629.0,62.41,1.37,0.022,2022-10-12
41,AZN,54.93,55.45,54.71,55.07,6166517.0,55.3,-0.23,-0.0042,2022-10-12
42,DIS,93.16,94.07,92.2,93.41,6156217.0,93.1,0.31,0.0033,2022-10-12
43,TMUS,136.56,136.76,132.79,132.94,6461068.0,137.15,-4.21,-0.0307,2022-10-12
44,NVS,75.81,76.17,75.3,75.31,2147715.0,75.86,-0.55,-0.0073,2022-10-12
45,CSCO,39.7,39.86,39.25,39.27,17279922.0,39.58,-0.31,-0.0078,2022-10-12
46,ASML,403.81,404.93,397.51,398.33,1276944.0,399.56,-1.23,-0.0031,2022-10-12
47,ACN,252.38,253.93,249.93,250.07,1698270.0,251.86,-1.79,-0.0071,2022-10-12
48,WFC,40.24,41.22,39.96,40.51,16469772.0,40.23,0.28,0.007,2022-10-12
49,VZ,35.9,36.2,35.6,35.68,23336802.0,35.94,-0.26,-0.0072,2022-10-12
50,COP,114.76,117.34,113.99,116.3,6221624.0,115.58,0.72,0.0062,2022-10-12
51,BMY,69.69,70.49,69.25,69.28,6683565.0,69.65,-0.37,-0.0053,2022-10-12
52,TBB,23.36,23.48,23.22,23.34,35055.0,23.47,-0.13,-0.0055,2022-10-12
53,NEE,75.81,76.36,72.62,72.75,9714695.0,76.03,-3.28,-0.0431,2022-10-12
54,CRM,142.31,143.44,139.58,142.29,5705356.0,142.57,-0.28,-0.002,2022-10-12
55,NKE,88.0,88.88,87.31,88.51,8772877.0,87.99,0.52,0.0059,2022-10-12
56,TXN,153.36,153.8,151.47,151.55,4524982.0,153.45,-1.9,-0.0124,2022-10-12
