,symbol,open,high,low,close,volume,pre-close,changeamount,change,date
0,AAPL,152.31,152.7,149.97,151.29,74829573.0,150.72,0.57,0.0038,2022-11-18
1,MSFT,243.51,243.74,239.03,241.32,27613319.0,241.68,-0.36,-0.0015,2022-11-18
2,GOOG,99.01,99.16,96.74,97.8,24969880.0,98.5,-0.7,-0.0071,2022-11-18
3,GOOGL,98.77,98.9,96.37,97.43,28342108.0,98.36,-0.93,-0.0095,2022-11-18
4,AMZN,95.95,95.99,92.48,94.14,72428056.0,94.85,-0.71,-0.0075,2022-11-18
5,BRK.A,469642.75,469642.75,465395.0,468290.0,2681.0,463695.0,4595.0,0.0099,2022-11-18
6,BRK.B,310.55,311.2,308.62,310.76,3396883.0,307.44,3.32,0.0108,2022-11-18
7,TSLA,185.05,185.19,176.55,180.21,76048456.0,183.17,-2.96,-0.0162,2022-11-18
8,UNH,522.12,533.0,519.46,530.0,3566240.0,515.31,14.69,0.0285,2022-11-18
9,JNJ,175.0,176.64,174.62,176.2,6555707.0,174.86,1.34,0.0077,2022-11-18
10,XOM,110.9,112.48,109.61,112.08,15415025.0,113.06,-0.98,-0.0087,2022-11-18
11,TSM,82.78,82.84,81.0,82.27,18578340.0,81.48,0.79,0.0097,2022-11-18
12,WMT,149.67,150.24,148.77,150.23,6328805.0,148.0,2.23,0.0151,2022-11-18
13,V,213.17,214.17,209.9,210.8,8028415.0,210.99,-0.19,-0.0009,2022-11-18
14,JPM,134.57,134.67,132.28,133.84,9468258.0,132.54,1.3,0.0098,2022-11-18
15,NVDA,159.66,160.02,151.2,154.07,49207149.0,156.77,-2.7,-0.0172,2022-11-18
16,CVX,180.96,183.41,179.65,182.99,7661427.0,184.09,-1.1,-0.006,2022-11-18
17,VXUS,51.91,51.98,51.61,51.79,2951358.0,51.85,-0.06,-0.0012,2022-11-18
18,LLY,362.55,364.67,359.35,361.67,2421098.0,360.77,0.9,0.0025,2022-11-18
19,PG,141.92,142.76,141.27,142.57,5671628.0,140.87,1.7,0.0121,2022-11-18
