,symbol,open,high,low,close,volume,pre-close,changeamount,change,date
0,AAPL,150.96,151.99,148.04,149.35,88436172.0,152.34,-2.99,-0.0196,2022-10-26
1,MSFT,231.17,238.3,230.06,231.32,82684635.0,250.66,-19.34,-0.0772,2022-10-26
2,GOOGL,96.43,98.31,94.69,94.93,88278896.0,104.48,-9.55,-0.0914,2022-10-26
3,GOOG,96.76,98.54,94.57,94.82,71671813.0,104.93,-10.11,-0.0963,2022-10-26
4,AMZN,116.0,119.35,114.76,115.66,69002456.0,120.6,-4.94,-0.041,2022-10-26
5,TSLA,219.4,230.6,218.2,224.64,85326839.0,222.41,2.23,0.01,2022-10-26
6,BRK.A,438227.75,440404.62,434601.0,435660.0,2505.0,436400.0,-740.0,-0.0017,2022-10-26
7,BRK.B,289.75,291.8,287.68,288.52,3295090.0,289.24,-0.72,-0.0025,2022-10-26
8,UNH,541.38,547.64,540.21,543.17,2863474.0,540.22,2.95,0.0055,2022-10-26
9,JNJ,171.32,172.57,170.52,172.21,6124054.0,170.71,1.5,0.0088,2022-10-26
10,XOM,106.26,107.83,106.0,107.14,17390413.0,105.88,1.26,0.0119,2022-10-26
11,V,196.58,206.37,196.5,203.33,15452837.0,194.38,8.95,0.046,2022-10-26
12,WMT,140.36,142.04,139.82,141.14,6920731.0,140.07,1.07,0.0076,2022-10-26
13,JPM,123.0,125.2,122.88,124.11,11671494.0,122.7,1.41,0.0115,2022-10-26
14,META,131.68,135.55,128.53,129.82,89294676.0,137.51,-7.69,-0.0559,2022-10-26
15,CVX,175.32,178.48,175.17,177.09,6867398.0,174.93,2.16,0.0123,2022-10-26
16,LLY,352.5,361.48,350.44,357.86,2373226.0,351.31,6.55,0.0186,2022-10-26
17,VXUS,47.35,48.21,47.35,47.87,5959846.0,47.32,0.55,0.0116,2022-10-26
18,NVDA,128.69,133.88,127.08,128.96,53553329.0,132.61,-3.65,-0.0275,2022-10-26
19,TSM,60.86,61.98,60.43,60.84,14048763.0,61.14,-0.3,-0.0049,2022-10-26
20,PG,130.65,132.57,130.4,131.78,6613590.0,130.86,0.92,0.007,2022-10-26
21,MA,312.29,324.45,312.29,319.51,5281241.0,311.41,8.1,0.026,2022-10-26
22,HD,290.6,291.87,286.17,290.15,2614986.0,290.26,-0.11,-0.0004,2022-10-26
23,BAC,35.42,36.09,35.35,35.7,41113440.0,35.39,0.31,0.0088,2022-10-26
24,ABBV,151.01,152.89,150.7,152.51,4727671.0,149.82,2.69,0.018,2022-10-26
25,PFE,45.92,46.65,45.62,46.06,21412742.0,45.59,0.47,0.0103,2022-10-26
26,KO,59.01,59.78,58.86,59.39,15841314.0,58.95,0.44,0.0075,2022-10-26
27,MRK,98.29,99.28,98.0,98.41,10376350.0,97.71,0.7,0.0072,2022-10-26
28,PEP,179.26,180.9,178.32,179.07,5138862.0,178.27,0.8,0.0045,2022-10-26
29,NVO,108.01,109.28,107.59,107.81,2311444.0,108.17,-0.36,-0.0033,2022-10-26
30,COST,498.0,507.42,495.69,499.45,2089915.0,499.06,0.39,0.0008,2022-10-26
31,ORCL,72.61,75.72,72.55,74.82,10693550.0,73.14,1.68,0.023,2022-10-26
32,TMO,500.0,517.59,495.21,503.0,2446737.0,514.62,-11.62,-0.0226,2022-10-26
33,RDS.A,0.0,0.0,0.0,51.04,0.0,51.04,0.0,0.0,2022-10-26
34,ASML,475.95,496.2,474.25,484.09,1879186.0,486.01,-1.92,-0.004,2022-10-26
35,SHEL,52.59,53.74,52.59,53.31,5667137.0,52.81,0.5,0.0095,2022-10-26
36,DIS,103.53,107.43,103.53,104.63,9223607.0,104.36,0.27,0.0026,2022-10-26
37,TM,136.89,138.89,136.83,137.93,185050.0,137.07,0.86,0.0063,2022-10-26
38,MCD,257.84,260.69,256.12,256.61,3584164.0,255.73,0.88,0.0034,2022-10-26
39,AVGO,457.99,471.75,455.34,461.18,2931394.0,460.07,1.11,0.0024,2022-10-26
40,DHR,253.64,256.59,251.11,253.78,4545353.0,251.87,1.91,0.0076,2022-10-26
41,CSCO,44.93,45.23,44.28,44.38,20055187.0,44.36,0.02,0.0005,2022-10-26
42,BABA,63.36,69.8,62.92,68.51,53063144.0,63.22,5.29,0.0837,2022-10-26
43,AZN,57.51,58.33,57.42,57.96,7633385.0,55.9,2.06,0.0369,2022-10-26
44,TMUS,142.0,142.72,140.5,140.84,6664356.0,140.63,0.21,0.0015,2022-10-26
45,ACN,278.0,283.63,278.0,279.87,1772230.0,280.61,-0.74,-0.0026,2022-10-26
46,NVS,78.88,79.88,78.88,79.61,2032140.0,78.51,1.1,0.014,2022-10-26
47,WFC,45.66,46.21,45.47,45.7,15013400.0,45.37,0.33,0.0073,2022-10-26
48,ABT,98.09,99.52,97.88,98.42,8290828.0,97.95,0.47,0.0048,2022-10-26
49,COP,124.72,128.18,124.58,126.57,8141410.0,123.94,2.63,0.0212,2022-10-26
50,CRM,159.8,164.12,158.7,159.91,6622963.0,165.27,-5.36,-0.0324,2022-10-26
51,BMY,73.09,75.21,72.48,74.45,10417030.0,72.77,1.68,0.0231,2022-10-26
52,VZ,36.38,36.71,36.2,36.43,20336035.0,36.43,0.0,0.0,2022-10-26
53,ADBE,318.16,330.58,316.54,320.48,4209353.0,323.79,-3.31,-0.0102,2022-10-26
54,NEE,75.86,76.53,75.3,75.6,6247058.0,75.86,-0.26,-0.0034,2022-10-26
