,symbol,open,high,low,close,volume,pre-close,changeamount,change,date
0,PIXY,1.32,1.38,0.76,1.05,15454992300.0,0.44,0.61,1.3864,2023-09-27
1,LIFWZ,0.24,0.24,0.24,0.24,52000.0,0.11,0.13,1.1818,2023-09-27
2,VERBW,0.02,0.02,0.02,0.02,30300.0,0.01,0.01,1.0,2023-09-27
3,OPAD_WS,0.01,0.02,0.01,0.02,1949800.0,0.01,0.01,1.0,2023-09-27
4,MRT_WS,0.04,0.04,0.04,0.04,350900.0,0.02,0.02,1.0,2023-09-27
5,JWSM_WS,0.04,0.06,0.03,0.06,441300.0,0.03,0.03,1.0,2023-09-27
6,DCFCW,0.13,0.2,0.11,0.2,2464100.0,0.12,0.08,0.6667,2023-09-27
7,BTWNW,0.29,0.42,0.29,0.4,21284900.0,0.26,0.14,0.5385,2023-09-27
8,OUST_WS_A,0.03,0.03,0.03,0.03,162600.0,0.02,0.01,0.5,2023-09-27
9,NSTB_WS,0.03,0.03,0.03,0.03,60000.0,0.02,0.01,0.5,2023-09-27
10,METXW,0.02,0.03,0.02,0.03,1128000.0,0.02,0.01,0.5,2023-09-27
11,HOFVW,0.03,0.03,0.02,0.03,761900.0,0.02,0.01,0.5,2023-09-27
12,ANGHW,0.03,0.03,0.03,0.03,3306800.0,0.02,0.01,0.5,2023-09-27
13,LIFW,0.2,0.25,0.18,0.22,14639813300.0,0.15,0.07,0.4667,2023-09-27
14,SBEV_WS,0.08,0.1,0.08,0.1,1414600.0,0.07,0.03,0.4286,2023-09-27
15,BWAQR,0.14,0.19,0.12,0.19,1172100.0,0.14,0.05,0.3571,2023-09-27
16,SQFTW,0.03,0.04,0.03,0.04,644600.0,0.03,0.01,0.3333,2023-09-27
17,RBOT_WS,0.08,0.08,0.06,0.08,7258900.0,0.06,0.02,0.3333,2023-09-27
18,HOLOW,0.04,0.05,0.03,0.04,2363100.0,0.03,0.01,0.3333,2023-09-27
19,DFLIW,0.12,0.16,0.12,0.16,114600.0,0.12,0.04,0.3333,2023-09-27
20,BHVN,20.8,25.48,20.8,23.53,645470800.0,17.65,5.88,0.3331,2023-09-27
21,SPRC,0.25,0.37,0.19,0.21,19683239900.0,0.16,0.05,0.3125,2023-09-27
22,BYN_WS,0.16,0.17,0.12,0.17,7395000.0,0.13,0.04,0.3077,2023-09-27
23,NYC,8.88,8.93,7.2,8.0,121153400.0,6.22,1.78,0.2862,2023-09-27
24,MLKN,23.72,25.3,23.6,24.51,759915600.0,19.15,5.36,0.2799,2023-09-27
25,XFINW,0.04,0.05,0.04,0.05,42000.0,0.04,0.01,0.25,2023-09-27
26,PSFE_WS,0.04,0.05,0.04,0.05,8648600.0,0.04,0.01,0.25,2023-09-27
27,OPFI_WS,0.05,0.05,0.05,0.05,54700.0,0.04,0.01,0.25,2023-09-27
28,MVLAW,0.03,0.05,0.03,0.05,286400.0,0.04,0.01,0.25,2023-09-27
29,LIBYW,0.05,0.05,0.05,0.05,50000.0,0.04,0.01,0.25,2023-09-27
30,JTAIW,0.05,0.06,0.04,0.05,1963600.0,0.04,0.01,0.25,2023-09-27
31,IOACW,0.04,0.05,0.04,0.05,117200.0,0.04,0.01,0.25,2023-09-27
32,GDEVW,0.12,0.15,0.12,0.15,31800.0,0.12,0.03,0.25,2023-09-27
33,ENCPW,0.05,0.05,0.05,0.05,50000.0,0.04,0.01,0.25,2023-09-27
34,CFFEW,0.14,0.15,0.14,0.15,105300.0,0.12,0.03,0.25,2023-09-27
35,CDIOW,0.05,0.05,0.05,0.05,20000.0,0.04,0.01,0.25,2023-09-27
36,MGAM,0.29,0.49,0.29,0.36,375939000.0,0.29,0.07,0.2414,2023-09-27
37,WHLR,2.9,3.83,2.83,3.54,28611100.0,2.87,0.67,0.2334,2023-09-27
38,THTX,1.76,2.24,1.69,2.15,19865300.0,1.75,0.4,0.2286,2023-09-27
39,GLTO,0.73,0.75,0.64,0.7,1079895700.0,0.57,0.13,0.2281,2023-09-27
40,TOIIW,0.09,0.12,0.09,0.11,168800.0,0.09,0.02,0.2222,2023-09-27
41,ALZN,0.2,0.24,0.2,0.23,43183700.0,0.19,0.04,0.2105,2023-09-27
42,VHAQr,0.06,0.06,0.06,0.06,10000.0,0.05,0.01,0.2,2023-09-27
43,PRSTW,0.05,0.07,0.05,0.06,14075300.0,0.05,0.01,0.2,2023-09-27
44,PLTNW,0.06,0.06,0.05,0.06,235700.0,0.05,0.01,0.2,2023-09-27
45,PGSS_WS,0.11,0.12,0.11,0.12,70000.0,0.1,0.02,0.2,2023-09-27
46,LGSTW,0.05,0.06,0.05,0.06,247900.0,0.05,0.01,0.2,2023-09-27
47,CLINW,0.07,0.07,0.06,0.06,342600.0,0.05,0.01,0.2,2023-09-27
48,ADNWW,0.05,0.06,0.05,0.06,4450500.0,0.05,0.01,0.2,2023-09-27
49,ACAXW,0.06,0.06,0.06,0.06,51600.0,0.05,0.01,0.2,2023-09-27
50,PEV,0.55,0.89,0.55,0.69,184381200.0,0.58,0.11,0.1897,2023-09-27
51,RAD,0.42,0.7,0.42,0.51,5365436900.0,0.43,0.08,0.186,2023-09-27
52,GWH_WS,0.17,0.2,0.17,0.2,800100.0,0.17,0.03,0.1765,2023-09-27
53,TDW_WS,6.61,7.15,6.38,7.15,532700.0,6.12,1.03,0.1683,2023-09-27
54,VCXAW,0.07,0.07,0.07,0.07,22700.0,0.06,0.01,0.1667,2023-09-27
55,PHYT_WS,0.06,0.07,0.06,0.07,236500.0,0.06,0.01,0.1667,2023-09-27
56,NUBIW,0.07,0.07,0.07,0.07,15000.0,0.06,0.01,0.1667,2023-09-27
57,NFTG,0.35,0.44,0.33,0.42,112690300.0,0.36,0.06,0.1667,2023-09-27
58,SCLXW,0.71,0.71,0.71,0.71,99200.0,0.61,0.1,0.1639,2023-09-27
59,AYTU,1.68,1.93,1.66,1.92,17898100.0,1.65,0.27,0.1636,2023-09-27
60,CNTX,1.11,1.39,1.11,1.29,16935700.0,1.11,0.18,0.1622,2023-09-27
61,EFSH,0.82,0.95,0.78,0.95,19510900.0,0.82,0.13,0.1585,2023-09-27
62,ASPN,7.47,8.54,7.42,8.5,337583500.0,7.34,1.16,0.158,2023-09-27
63,GAN,1.1,1.38,1.05,1.25,109942400.0,1.08,0.17,0.1574,2023-09-27
64,ALLK,2.34,2.57,2.31,2.5,209066100.0,2.16,0.34,0.1574,2023-09-27
65,FRGT,0.31,0.41,0.3,0.37,119948300.0,0.32,0.05,0.1562,2023-09-27
