,symbol,open,high,low,close,volume,pre-close,changeamount,change,date
0,AAPL,142.34,145.57,140.9,142.16,76096447.0,142.65,-0.49,-0.0034,2022-12-09
1,MSFT,244.69,248.31,244.16,245.42,20609325.0,247.4,-1.98,-0.008,2022-12-09
2,GOOG,93.9,94.49,93.02,93.07,21885308.0,93.95,-0.88,-0.0094,2022-12-09
3,GOOGL,93.77,94.26,92.75,92.83,28225307.0,93.71,-0.88,-0.0094,2022-12-09
4,AMZN,88.9,90.3,88.63,89.09,67398330.0,90.35,-1.26,-0.0139,2022-12-09
5,BRK.A,461772.75,466120.0,459402.25,463000.03,2781.0,462780.0,220.03,0.0005,2022-12-09
6,BRK.B,305.32,308.34,304.71,306.39,3326924.0,305.99,0.4,0.0013,2022-12-09
7,TSLA,173.84,182.5,173.36,179.05,104872168.0,173.44,5.61,0.0323,2022-12-09
8,UNH,547.93,548.49,538.87,539.2,2852344.0,547.92,-8.72,-0.0159,2022-12-09
9,JNJ,177.12,177.89,175.66,175.74,4560832.0,177.2,-1.46,-0.0082,2022-12-09
10,V,207.91,210.52,207.52,208.7,4928222.0,209.1,-0.4,-0.0019,2022-12-09
11,XOM,104.59,105.95,103.3,103.54,21298194.0,104.42,-0.88,-0.0084,2022-12-09
12,NVDA,171.6,175.83,169.75,170.01,46533565.0,171.69,-1.68,-0.0098,2022-12-09
13,TSM,80.85,82.19,80.69,80.69,13787412.0,80.8,-0.11,-0.0014,2022-12-09
14,WMT,147.47,147.72,145.22,145.31,9309767.0,148.78,-3.47,-0.0233,2022-12-09
15,JPM,132.2,133.76,132.0,132.16,7957817.0,132.88,-0.72,-0.0054,2022-12-09
16,VXUS,53.19,53.46,53.01,53.03,3216476.0,53.11,-0.08,-0.0015,2022-12-09
17,PG,150.7,151.95,150.22,150.92,5868130.0,151.32,-0.4,-0.0026,2022-12-09
18,LLY,373.0,374.0,360.81,360.99,2787175.0,371.79,-10.8,-0.029,2022-12-09
19,MA,348.4,352.77,347.36,348.83,2301120.0,351.17,-2.34,-0.0067,2022-12-09
20,HD,321.48,324.44,319.93,320.48,3738832.0,324.09,-3.61,-0.0111,2022-12-09
21,CVX,172.3,173.19,167.93,168.0,10754204.0,173.54,-5.54,-0.0319,2022-12-09
22,META,115.3,117.54,113.87,115.9,26033302.0,115.33,0.57,0.0049,2022-12-09
23,PFE,51.75,52.84,51.63,51.72,19933529.0,51.78,-0.06,-0.0012,2022-12-09
24,NVO,130.31,130.85,128.89,128.91,1842924.0,127.79,1.12,0.0088,2022-12-09
25,ABBV,166.76,167.75,162.81,163.06,4644696.0,165.99,-2.93,-0.0177,2022-12-09
26,MRK,110.98,111.37,108.75,108.78,9667688.0,110.85,-2.07,-0.0187,2022-12-09
27,KO,63.61,63.84,63.09,63.14,13914806.0,63.81,-0.67,-0.0105,2022-12-09
28,BAC,32.11,32.6,32.08,32.38,36985544.0,32.44,-0.06,-0.0018,2022-12-09
29,PEP,184.21,184.21,183.05,183.1,3043875.0,183.78,-0.68,-0.0037,2022-12-09
30,BABA,93.27,93.75,91.22,91.34,15452108.0,94.17,-2.83,-0.0301,2022-12-09
31,ASML,602.99,611.17,596.4,597.7,870442.0,606.89,-9.19,-0.0151,2022-12-09
32,AVGO,550.94,552.64,541.0,544.72,3702171.0,531.08,13.64,0.0257,2022-12-09
33,TMO,564.0,571.1,559.32,560.23,1157077.0,567.95,-7.72,-0.0136,2022-12-09
34,AZN,69.72,70.0,69.42,69.55,4373912.0,69.17,0.38,0.0055,2022-12-09
35,COST,475.1,490.09,470.5,483.02,4211044.0,481.42,1.6,0.0033,2022-12-09
36,ORCL,79.65,80.36,79.54,79.86,6850755.0,80.07,-0.21,-0.0026,2022-12-09
37,SHEL,56.27,56.78,55.61,55.61,4283357.0,56.59,-0.98,-0.0173,2022-12-09
38,CSCO,49.1,49.17,48.44,48.46,14303127.0,48.99,-0.53,-0.0108,2022-12-09
39,MCD,273.61,274.16,271.72,272.04,1677256.0,273.39,-1.35,-0.0049,2022-12-09
40,DHR,270.5,272.72,269.05,269.34,1696173.0,271.82,-2.48,-0.0091,2022-12-09
41,TM,142.49,144.21,142.49,143.34,127819.0,142.28,1.06,0.0075,2022-12-09
42,NVS,91.8,92.09,90.92,90.95,1445233.0,91.58,-0.63,-0.0069,2022-12-09
43,RDS.A,0.0,0.0,0.0,51.04,0.0,51.04,0.0,0.0,2022-12-09
44,ABT,106.73,108.47,106.45,107.51,5346401.0,106.92,0.59,0.0055,2022-12-09
45,ACN,289.39,291.77,287.88,288.41,1824370.0,292.15,-3.74,-0.0128,2022-12-09
46,TMUS,143.33,144.2,141.2,141.57,6986835.0,143.81,-2.24,-0.0156,2022-12-09
47,NKE,110.22,111.38,109.26,109.42,5677478.0,111.36,-1.94,-0.0174,2022-12-09
48,DIS,92.37,94.91,91.9,93.38,10111877.0,92.55,0.83,0.009,2022-12-09
49,NEE,85.56,86.0,84.42,84.51,4389470.0,85.76,-1.25,-0.0146,2022-12-09
50,BMY,80.13,80.67,78.73,78.83,8857078.0,79.88,-1.05,-0.0131,2022-12-09
51,LIN,334.72,335.84,332.18,332.21,1262935.0,334.63,-2.42,-0.0072,2022-12-09
52,BHP,64.67,65.18,63.98,63.98,2923796.0,63.47,0.51,0.008,2022-12-09
53,WFC,42.33,42.92,42.32,42.5,16023690.0,42.58,-0.08,-0.0019,2022-12-09
54,TXN,175.96,176.58,174.12,174.26,3966812.0,176.36,-2.1,-0.0119,2022-12-09
55,PM,102.15,102.92,101.89,102.09,5674203.0,102.06,0.03,0.0003,2022-12-09
56,VZ,37.21,37.63,36.96,37.4,20671245.0,37.1,0.3,0.0081,2022-12-09
57,TTE,59.02,59.59,58.69,58.83,1382394.0,59.76,-0.93,-0.0156,2022-12-09
58,ADBE,331.5,334.69,328.5,330.64,1968551.0,332.58,-1.94,-0.0058,2022-12-09
59,UPS,179.26,180.14,177.37,177.64,3486986.0,179.63,-1.99,-0.0111,2022-12-09
60,CMCSA,34.98,35.77,34.8,35.32,18016927.0,34.97,0.35,0.01,2022-12-09
61,MS,88.68,89.76,88.37,89.47,6488171.0,88.69,0.78,0.0088,2022-12-09
62,AMGN,284.19,285.17,278.34,278.65,2205593.0,285.57,-6.92,-0.0242,2022-12-09
63,SCHW,79.92,80.3,79.73,79.82,5098373.0,80.25,-0.43,-0.0054,2022-12-09
64,RTX,99.24,100.34,98.23,98.27,3328415.0,99.49,-1.22,-0.0123,2022-12-09
65,NFLX,321.45,329.0,319.52,320.01,14363763.0,310.26,9.75,0.0314,2022-12-09
66,HON,213.35,214.49,211.4,211.63,2260156.0,213.35,-1.72,-0.0081,2022-12-09
67,VO,210.16,211.22,209.06,209.14,551113.0,210.72,-1.58,-0.0075,2022-12-09
68,COP,112.41,113.94,109.73,110.02,6385625.0,112.6,-2.58,-0.0229,2022-12-09
69,T,19.07,19.35,19.03,19.09,29815482.0,19.12,-0.03,-0.0016,2022-12-09
70,QCOM,120.41,121.4,118.85,119.05,6035969.0,121.75,-2.7,-0.0222,2022-12-09
71,CVS,102.17,102.69,101.53,101.65,4382812.0,102.53,-0.88,-0.0086,2022-12-09
72,IBM,147.4,148.34,146.97,147.05,3047506.0,147.78,-0.73,-0.0049,2022-12-09
73,RY,96.2,96.73,95.84,95.93,479184.0,96.64,-0.71,-0.0073,2022-12-09
74,SAP,107.47,108.05,107.23,107.29,543061.0,107.82,-0.53,-0.0049,2022-12-09
75,DE,443.38,444.54,434.38,434.81,1340433.0,442.93,-8.12,-0.0183,2022-12-09
76,CRM,129.74,133.37,128.36,131.11,10287478.0,130.13,0.98,0.0075,2022-12-09
77,UNP,212.4,213.05,211.05,211.35,2334439.0,213.03,-1.68,-0.0079,2022-12-09
78,HDB,68.03,69.03,67.77,68.7,1174846.0,68.03,0.67,0.0098,2022-12-09
79,UL,50.77,50.93,50.33,50.35,4394606.0,50.4,-0.05,-0.001,2022-12-09
80,LMT,485.64,490.36,483.21,483.58,856375.0,485.38,-1.8,-0.0037,2022-12-09
81,ELV,529.11,532.08,524.0,524.92,873250.0,529.12,-4.2,-0.0079,2022-12-09
82,TOT,0.0,0.0,0.0,48.3,0.0,48.3,0.0,0.0,2022-12-09
83,VUG,224.43,226.59,223.72,223.79,2275033.0,225.33,-1.54,-0.0068,2022-12-09
84,LOW,201.0,204.61,200.2,201.77,3226896.0,203.56,-1.79,-0.0088,2022-12-09
85,GS,356.71,361.64,356.21,359.14,1588787.0,358.08,1.06,0.003,2022-12-09
86,HSBC,30.47,30.59,30.36,30.36,1685547.0,30.23,0.13,0.0043,2022-12-09
87,TD,65.95,66.71,65.89,66.35,981801.0,66.2,0.15,0.0023,2022-12-09
88,JJEB,0.0,0.0,0.0,51.74,0.0,51.74,0.0,0.0,2022-12-09
89,CAT,232.0,232.81,227.19,227.29,2256929.0,230.92,-3.63,-0.0157,2022-12-09
90,BUD,59.64,60.18,59.58,59.61,869610.0,59.57,0.04,0.0007,2022-12-09
91,RIO,72.35,73.11,72.3,72.49,3386783.0,71.8,0.69,0.0096,2022-12-09
92,SNY,46.7,46.9,46.24,46.26,2905306.0,46.92,-0.66,-0.0141,2022-12-09
93,INTC,28.39,28.78,28.19,28.24,25641084.0,28.44,-0.2,-0.007,2022-12-09
94,SBUX,103.43,103.5,101.75,101.79,7999574.0,103.74,-1.95,-0.0188,2022-12-09
95,ANTM,0.0,0.0,0.0,482.58,0.0,482.58,0.0,0.0,2022-12-09
96,AXP,153.99,155.14,152.62,153.9,1667173.0,154.12,-0.22,-0.0014,2022-12-09
97,SPGI,351.34,353.03,346.41,346.75,1453091.0,352.81,-6.06,-0.0172,2022-12-09
98,PDD,91.63,92.03,89.07,89.71,10133671.0,91.11,-1.4,-0.0154,2022-12-09
99,EQNR,35.87,36.1,35.58,35.63,1858349.0,36.01,-0.38,-0.0106,2022-12-09
100,INTU,404.19,405.83,399.28,399.83,1061066.0,405.36,-5.53,-0.0136,2022-12-09
101,COWB,0.0,0.0,0.0,47.92,0.0,47.92,0.0,0.0,2022-12-09
102,JJTB,0.0,0.0,0.0,47.88,0.0,47.88,0.0,0.0,2022-12-09
103,AMD,69.49,70.67,68.52,68.59,59058319.0,70.47,-1.88,-0.0267,2022-12-09
104,BALB,0.0,0.0,0.0,47.71,0.0,47.71,0.0,0.0,2022-12-09
105,JJGB,0.0,0.0,0.0,47.46,0.0,47.46,0.0,0.0,2022-12-09
106,GILD,89.27,89.27,87.79,87.97,8276293.0,89.47,-1.5,-0.0168,2022-12-09
107,KOF,66.31,66.31,65.55,65.72,139749.0,66.39,-0.67,-0.0101,2022-12-09
108,BNDX,49.19,49.25,49.07,49.07,2539162.0,49.27,-0.2,-0.0041,2022-12-09
109,PLD,117.06,118.06,116.19,116.32,2515807.0,117.6,-1.28,-0.0109,2022-12-09
110,VB,188.58,189.73,187.58,187.66,612888.0,189.44,-1.78,-0.0094,2022-12-09
111,BA,180.75,183.89,179.25,179.54,6358787.0,179.08,0.46,0.0026,2022-12-09
112,JJAB,0.0,0.0,0.0,45.88,0.0,45.88,0.0,0.0,2022-12-09
113,BJJN,0.0,0.0,0.0,45.81,0.0,45.81,0.0,0.0,2022-12-09
114,ADP,260.17,260.38,256.95,257.2,1991349.0,260.05,-2.85,-0.011,2022-12-09
115,BLK,700.42,714.03,700.0,706.95,549027.0,703.44,3.51,0.005,2022-12-09
116,JJUB,0.0,0.0,0.0,45.46,0.0,45.46,0.0,0.0,2022-12-09
117,DEO,185.48,186.77,185.12,185.18,368381.0,187.2,-2.02,-0.0108,2022-12-09
118,MDT,77.77,78.92,77.3,78.59,6370242.0,77.79,0.8,0.0103,2022-12-09
119,JJSB,0.0,0.0,0.0,43.85,0.0,43.85,0.0,0.0,2022-12-09
120,CI,333.22,336.31,332.08,332.12,1323537.0,333.5,-1.38,-0.0041,2022-12-09
