,symbol,open,high,low,close,volume,pre-close,changeamount,change,date
0,AAPL,148.21,149.13,146.61,148.31,71250400.0,148.03,0.28,0.0019,2022-12-01
1,MSFT,253.87,256.12,250.92,254.69,26041208.0,255.14,-0.45,-0.0018,2022-12-01
2,GOOG,101.4,102.59,100.67,101.28,21771326.0,101.45,-0.17,-0.0017,2022-12-01
3,GOOGL,101.02,102.25,100.25,100.99,28687096.0,100.99,0.0,0.0,2022-12-01
4,AMZN,96.99,97.23,94.92,95.5,68487943.0,96.54,-1.04,-0.0108,2022-12-01
5,BRK.A,481042.91,483162.0,472863.88,477085.0,2949.0,480280.0,-3195.0,-0.0067,2022-12-01
6,BRK.B,319.0,319.56,313.3,315.84,4354786.0,318.6,-2.76,-0.0087,2022-12-01
7,TSLA,197.08,198.92,191.8,194.7,80046213.0,194.7,0.0,0.0,2022-12-01
8,UNH,552.36,553.0,535.8,536.91,2997674.0,547.76,-10.85,-0.0198,2022-12-01
9,JNJ,179.0,179.96,177.77,178.74,6282556.0,178.0,0.74,0.0042,2022-12-01
10,XOM,111.64,112.07,110.18,110.8,14398308.0,111.34,-0.54,-0.0049,2022-12-01
11,V,217.0,218.65,215.3,217.0,11261456.0,217.0,0.0,0.0,2022-12-01
12,TSM,83.04,83.63,81.14,82.68,15975095.0,82.98,-0.3,-0.0036,2022-12-01
13,NVDA,169.99,172.65,166.35,171.35,47097656.0,169.23,2.12,0.0125,2022-12-01
14,WMT,152.05,153.61,150.73,153.37,7577389.0,152.42,0.95,0.0062,2022-12-01
15,JPM,138.18,138.66,135.43,136.24,8858419.0,138.18,-1.94,-0.014,2022-12-01
16,VXUS,53.91,54.05,53.54,53.78,3769981.0,53.5,0.28,0.0052,2022-12-01
17,PG,149.53,150.36,148.57,149.25,6927194.0,149.16,0.09,0.0006,2022-12-01
18,LLY,374.79,375.19,368.49,370.33,2516098.0,371.08,-0.75,-0.002,2022-12-01
19,CVX,184.26,184.55,181.44,182.49,5217348.0,183.31,-0.82,-0.0045,2022-12-01
