,symbol,open,high,low,close,volume,pre-close,changeamount,change,date
0,AAPL,145.82,150.01,144.37,149.7,93979664.0,146.87,2.83,0.0193,2022-11-11
1,MSFT,242.99,247.99,241.93,247.11,34620223.0,242.98,4.13,0.017,2022-11-11
2,GOOG,94.71,97.36,94.16,96.73,30569112.0,94.17,2.56,0.0272,2022-11-11
3,GOOGL,94.69,96.93,93.92,96.41,33089891.0,93.94,2.47,0.0263,2022-11-11
4,AMZN,97.88,101.19,96.66,100.79,111590420.0,96.63,4.16,0.0431,2022-11-11
5,BRK.A,460357.62,471870.0,456961.78,469047.25,3333.0,457665.0,11382.25,0.0249,2022-11-11
6,BRK.B,305.56,311.33,302.6,309.72,6572686.0,303.2,6.52,0.0215,2022-11-11
7,TSLA,186.0,196.52,182.59,195.97,114403509.0,190.72,5.25,0.0275,2022-11-11
8,UNH,546.28,546.28,509.65,522.08,7033667.0,544.17,-22.09,-0.0406,2022-11-11
9,XOM,112.58,114.5,112.49,113.95,20518849.0,110.5,3.45,0.0312,2022-11-11
10,JNJ,172.73,173.11,166.82,169.25,11073495.0,174.47,-5.22,-0.0299,2022-11-11
11,V,206.0,206.43,202.15,205.0,9601019.0,205.57,-0.57,-0.0028,2022-11-11
12,NVDA,158.07,163.89,154.82,163.27,65548747.0,157.5,5.77,0.0366,2022-11-11
13,JPM,135.19,136.17,133.78,135.3,10704319.0,135.08,0.22,0.0016,2022-11-11
14,WMT,142.67,143.12,139.99,142.58,6423640.0,142.36,0.22,0.0015,2022-11-11
15,TSM,72.74,74.6,72.38,73.83,15524616.0,70.84,2.99,0.0422,2022-11-11
16,CVX,184.05,187.1,183.89,186.46,8428088.0,181.3,5.16,0.0285,2022-11-11
17,VXUS,51.66,52.26,51.56,52.17,5701101.0,51.15,1.02,0.0199,2022-11-11
18,LLY,366.16,367.83,344.52,352.3,6646179.0,368.72,-16.42,-0.0445,2022-11-11
19,PG,141.2,141.63,139.11,140.97,7175139.0,141.18,-0.21,-0.0015,2022-11-11
20,MA,339.0,342.63,336.36,339.29,3734597.0,337.27,2.02,0.006,2022-11-11
21,HD,312.0,317.68,310.24,314.94,4945176.0,311.7,3.24,0.0104,2022-11-11
22,BAC,38.19,38.6,37.97,38.41,35688704.0,38.13,0.28,0.0073,2022-11-11
23,META,109.23,114.9,108.81,113.02,59961672.0,111.87,1.15,0.0103,2022-11-11
24,PFE,47.07,47.7,46.31,47.6,20909756.0,47.38,0.22,0.0046,2022-11-11
25,ABBV,149.54,150.52,145.75,150.16,6786310.0,149.72,0.44,0.0029,2022-11-11
26,KO,61.37,61.45,60.21,61.32,18972076.0,60.88,0.44,0.0072,2022-11-11
27,NVO,112.75,112.79,109.7,111.47,1601099.0,115.54,-4.07,-0.0352,2022-11-11
28,MRK,100.53,100.81,97.33,97.96,13342728.0,101.89,-3.93,-0.0386,2022-11-11
29,PEP,181.13,181.69,175.44,178.05,7390638.0,181.7,-3.65,-0.0201,2022-11-11
30,ASML,560.78,578.62,558.49,576.44,1982392.0,560.79,15.65,0.0279,2022-11-11
31,COST,513.13,516.84,506.71,515.47,2393379.0,513.13,2.34,0.0046,2022-11-11
32,TMO,526.86,545.46,526.62,538.68,2422491.0,520.58,18.1,0.0348,2022-11-11
33,ORCL,77.13,77.89,76.57,77.74,7712919.0,77.17,0.57,0.0074,2022-11-11
34,AVGO,504.8,519.0,502.0,518.09,2672657.0,506.57,11.52,0.0227,2022-11-11
35,SHEL,55.59,55.99,55.17,55.77,5480327.0,53.88,1.89,0.0351,2022-11-11
36,MCD,276.33,277.0,269.18,271.39,4742753.0,275.88,-4.49,-0.0163,2022-11-11
37,DHR,269.04,277.23,268.3,271.0,3524757.0,267.87,3.13,0.0117,2022-11-11
38,TM,142.17,143.46,141.51,143.26,144179.0,140.52,2.74,0.0195,2022-11-11
39,AZN,63.77,63.94,61.94,62.77,8524241.0,65.09,-2.32,-0.0356,2022-11-11
40,RDS.A,0.0,0.0,0.0,51.04,0.0,51.04,0.0,0.0,2022-11-11
41,BABA,72.32,72.7,69.31,70.77,38723358.0,69.77,1.0,0.0143,2022-11-11
42,ACN,287.21,291.74,280.62,290.09,2620302.0,287.02,3.07,0.0107,2022-11-11
43,CSCO,45.18,45.32,43.92,44.79,25961743.0,45.66,-0.87,-0.0191,2022-11-11
44,ABT,104.64,105.91,103.93,104.09,7106776.0,104.23,-0.14,-0.0013,2022-11-11
45,TMUS,149.96,150.14,145.05,146.19,7576430.0,150.45,-4.26,-0.0283,2022-11-11
46,WFC,48.1,48.36,47.33,47.55,18076599.0,47.95,-0.4,-0.0083,2022-11-11
47,NVS,84.37,84.45,83.31,84.02,2854576.0,85.13,-1.11,-0.013,2022-11-11
48,DIS,91.58,95.58,91.1,95.01,22373292.0,90.46,4.55,0.0503,2022-11-11
49,COP,131.2,134.85,130.56,133.96,8662025.0,129.46,4.5,0.0348,2022-11-11
