,symbol,open,high,low,close,volume,pre-close,changeamount,change,date
0,AAPL,148.94,152.17,145.0,145.03,93604617.0,150.65,-5.62,-0.0373,2022-11-02
1,MSFT,229.46,231.3,220.04,220.1,38406997.0,228.17,-8.07,-0.0354,2022-11-02
2,GOOG,90.91,91.3,87.01,87.07,43553431.0,90.5,-3.43,-0.0379,2022-11-02
3,GOOGL,90.94,91.18,86.88,86.97,57037825.0,90.47,-3.5,-0.0387,2022-11-02
4,AMZN,97.31,97.74,92.01,92.12,135761566.0,96.79,-4.67,-0.0482,2022-11-02
5,TSLA,226.04,227.87,214.82,214.98,63070045.0,227.82,-12.84,-0.0564,2022-11-02
6,BRK.A,439612.25,449942.5,437255.0,438699.91,2636.0,443004.0,-4304.09,-0.0097,2022-11-02
7,BRK.B,293.04,298.26,289.42,289.46,4274685.0,294.13,-4.67,-0.0159,2022-11-02
8,UNH,544.41,554.58,543.07,543.43,2696181.0,547.31,-3.88,-0.0071,2022-11-02
9,XOM,111.58,112.1,109.31,109.61,20661588.0,111.91,-2.3,-0.0206,2022-11-02
10,JNJ,172.89,173.94,170.29,170.43,6877902.0,173.09,-2.66,-0.0154,2022-11-02
11,V,205.76,207.0,200.58,200.95,6987791.0,206.93,-5.98,-0.0289,2022-11-02
12,WMT,141.16,143.56,140.7,140.75,5176022.0,141.69,-0.94,-0.0066,2022-11-02
13,JPM,127.65,130.36,126.64,126.97,16546085.0,128.15,-1.18,-0.0092,2022-11-02
14,CVX,180.93,182.9,178.27,178.5,8094772.0,182.22,-3.72,-0.0204,2022-11-02
15,LLY,354.16,363.15,350.21,354.96,3775583.0,352.58,2.38,0.0068,2022-11-02
16,NVDA,138.5,142.1,132.11,132.19,67262164.0,135.43,-3.24,-0.0239,2022-11-02
17,VXUS,47.92,48.54,47.23,47.25,9256740.0,47.85,-0.6,-0.0125,2022-11-02
18,PG,134.72,136.54,132.81,132.94,7326742.0,134.88,-1.94,-0.0144,2022-11-02
19,TSM,62.5,62.89,60.52,60.52,16552932.0,61.58,-1.06,-0.0172,2022-11-02
20,MA,331.42,333.0,319.63,319.82,3075103.0,333.19,-13.37,-0.0401,2022-11-02
21,HD,295.2,300.17,288.52,288.73,4426278.0,296.06,-7.33,-0.0248,2022-11-02
22,BAC,36.07,37.27,35.95,36.09,57380590.0,36.2,-0.11,-0.003,2022-11-02
23,PFE,47.77,48.17,46.95,47.07,25813050.0,48.01,-0.94,-0.0196,2022-11-02
24,NVO,111.58,116.24,111.38,113.23,2195746.0,106.43,6.8,0.0639,2022-11-02
25,ABBV,147.03,148.08,144.48,144.52,5344695.0,146.91,-2.39,-0.0163,2022-11-02
26,KO,59.64,60.23,58.77,58.81,14551119.0,59.64,-0.83,-0.0139,2022-11-02
27,MRK,99.65,101.03,98.98,99.4,9506124.0,99.76,-0.36,-0.0036,2022-11-02
28,PEP,180.78,183.58,178.17,178.24,4970470.0,180.76,-2.52,-0.0139,2022-11-02
29,META,94.2,95.2,90.48,90.54,71820901.0,95.2,-4.66,-0.0489,2022-11-02
30,COST,497.8,503.24,483.27,483.51,2467668.0,499.96,-16.45,-0.0329,2022-11-02
31,ORCL,76.65,77.43,75.0,75.12,7524378.0,77.11,-1.99,-0.0258,2022-11-02
32,MCD,273.0,276.67,270.31,270.37,3070713.0,272.95,-2.58,-0.0095,2022-11-02
33,SHEL,55.95,56.05,54.84,54.91,3919397.0,55.84,-0.93,-0.0167,2022-11-02
34,RDS.A,0.0,0.0,0.0,51.04,0.0,51.04,0.0,0.0,2022-11-02
35,TMO,516.0,516.0,490.13,490.98,1803294.0,517.69,-26.71,-0.0516,2022-11-02
36,TMUS,152.57,154.38,149.98,150.02,6344930.0,152.28,-2.26,-0.0148,2022-11-02
37,DIS,105.45,106.08,101.78,101.82,9591166.0,106.0,-4.18,-0.0394,2022-11-02
38,TM,136.65,138.2,135.25,135.39,215873.0,135.16,0.23,0.0017,2022-11-02
39,AZN,60.3,61.3,59.69,59.7,6056170.0,59.85,-0.15,-0.0025,2022-11-02
40,AVGO,470.28,480.45,455.72,456.03,2109000.0,467.9,-11.87,-0.0254,2022-11-02
41,CSCO,45.47,46.21,44.55,44.57,15309197.0,45.46,-0.89,-0.0196,2022-11-02
42,ASML,470.05,477.0,446.26,446.33,1892185.0,475.38,-29.05,-0.0611,2022-11-02
43,WFC,46.88,47.55,46.49,46.88,29250153.0,46.95,-0.07,-0.0015,2022-11-02
44,DHR,254.59,255.31,242.25,242.54,4525169.0,255.82,-13.28,-0.0519,2022-11-02
45,NVS,81.57,82.07,80.59,80.59,2373948.0,81.06,-0.47,-0.0058,2022-11-02
46,ACN,279.77,283.21,272.1,272.45,1727209.0,281.47,-9.02,-0.032,2022-11-02
47,ABT,98.73,101.23,98.02,98.04,5196739.0,99.31,-1.27,-0.0128,2022-11-02
