,symbol,open,high,low,close,volume,pre-close,changeamount,change,date
0,AAPL,195.09,196.47,192.5,193.13,59581193.0,195.1,-1.97,-0.0101,2023-07-20
1,MSFT,353.57,357.97,345.37,346.87,33778344.0,355.08,-8.21,-0.0231,2023-07-20
2,GOOG,122.12,124.7,118.69,119.53,27541338.0,122.78,-3.25,-0.0265,2023-07-20
3,GOOGL,121.42,124.09,118.22,119.2,37906763.0,122.03,-2.83,-0.0232,2023-07-20
4,AMZN,134.07,134.79,129.33,129.96,59820574.0,135.36,-5.4,-0.0399,2023-07-20
5,NVDA,465.07,470.87,450.62,455.2,53786446.0,470.77,-15.57,-0.0331,2023-07-20
6,TSLA,279.56,280.93,261.2,262.9,175158243.0,291.26,-28.36,-0.0974,2023-07-20
7,META,313.5,315.54,302.22,302.52,23836759.0,316.01,-13.49,-0.0427,2023-07-20
8,BRK.A,520374.0,526938.31,518403.0,526240.0,6749.0,520500.0,5740.0,0.011,2023-07-20
9,BRK.B,343.09,346.79,342.85,346.61,3147369.0,342.43,4.18,0.0122,2023-07-20
10,TSM,98.55,100.45,97.05,97.86,22809945.0,103.06,-5.2,-0.0505,2023-07-20
11,V,241.16,241.61,239.07,239.62,4694417.0,241.42,-1.8,-0.0075,2023-07-20
12,UNH,506.66,508.68,500.52,504.24,2962741.0,503.7,0.54,0.0011,2023-07-20
13,JPM,154.53,156.59,154.41,156.15,9935907.0,154.25,1.9,0.0123,2023-07-20
14,LLY,455.15,465.22,455.0,463.82,2623991.0,453.56,10.26,0.0226,2023-07-20
15,JNJ,161.94,169.14,161.3,168.38,21892881.0,158.74,9.64,0.0607,2023-07-20
16,WMT,154.93,157.55,154.9,157.48,4995631.0,154.62,2.86,0.0185,2023-07-20
17,XOM,102.53,103.66,102.36,103.41,15740202.0,101.62,1.79,0.0176,2023-07-20
18,VXUS,57.48,57.62,57.23,57.3,1699555.0,57.63,-0.33,-0.0057,2023-07-20
19,MA,397.14,399.72,395.55,398.06,2570567.0,398.27,-0.21,-0.0005,2023-07-20
