,symbol,open,high,low,close,volume,pre-close,changeamount,change,date
0,AAPL,149.5,149.97,144.24,145.47,93886052.0,144.49,0.98,0.0068,2022-12-13
1,MSFT,261.69,263.92,253.07,256.92,42196220.0,252.51,4.41,0.0175,2022-12-13
2,GOOG,98.07,99.8,95.38,95.85,34788190.0,93.56,2.29,0.0245,2022-12-13
3,GOOGL,97.76,99.53,95.03,95.63,40593594.0,93.31,2.32,0.0249,2022-12-13
4,AMZN,95.23,96.25,90.52,92.49,100212017.0,90.55,1.94,0.0214,2022-12-13
5,BRK.A,482502.75,483393.0,469409.66,472000.0,3043.0,471079.97,920.03,0.002,2022-12-13
6,BRK.B,318.4,318.91,310.82,312.33,5042867.0,311.45,0.88,0.0028,2022-12-13
7,TSLA,174.87,175.05,156.91,160.95,175862702.0,167.82,-6.87,-0.0409,2022-12-13
8,UNH,550.56,550.99,535.1,538.22,3369506.0,545.86,-7.64,-0.014,2022-12-13
9,JNJ,179.1,180.2,178.31,179.21,9177393.0,177.84,1.37,0.0077,2022-12-13
10,XOM,107.8,108.54,107.02,107.25,24305265.0,106.09,1.16,0.0109,2022-12-13
11,NVDA,185.31,187.9,177.11,180.72,65658876.0,175.35,5.37,0.0306,2022-12-13
12,V,219.54,219.98,212.62,213.04,14584875.0,214.59,-1.55,-0.0072,2022-12-13
13,TSM,82.09,82.09,79.62,80.51,16937913.0,80.43,0.08,0.001,2022-12-13
14,WMT,150.0,150.2,146.74,147.49,7802469.0,148.02,-0.53,-0.0036,2022-12-13
15,JPM,136.88,137.09,133.08,134.08,10025239.0,134.21,-0.13,-0.001,2022-12-13
16,VXUS,54.49,54.5,53.56,53.7,3633648.0,53.07,0.63,0.0119,2022-12-13
17,PG,153.41,154.23,150.79,152.24,7680268.0,152.47,-0.23,-0.0015,2022-12-13
18,MA,369.24,369.26,355.74,357.15,3072216.0,358.17,-1.02,-0.0028,2022-12-13
19,LLY,361.63,372.74,358.32,358.66,5032307.0,367.25,-8.59,-0.0234,2022-12-13
20,HD,344.35,347.25,329.96,332.89,5787667.0,327.98,4.91,0.015,2022-12-13
21,CVX,173.57,174.46,172.48,173.53,7838602.0,169.75,3.78,0.0223,2022-12-13
22,META,122.13,123.3,118.64,120.15,44700789.0,114.71,5.44,0.0474,2022-12-13
23,NVO,132.18,133.46,131.98,132.84,1541094.0,129.81,3.03,0.0233,2022-12-13
24,PFE,53.1,54.04,52.88,53.07,29461682.0,52.16,0.91,0.0174,2022-12-13
25,ABBV,166.95,167.5,164.67,164.79,5050089.0,165.32,-0.53,-0.0032,2022-12-13
26,MRK,111.26,111.26,109.0,110.91,15836545.0,108.97,1.94,0.0178,2022-12-13
27,KO,64.59,64.7,63.8,63.99,17521055.0,63.97,0.02,0.0003,2022-12-13
28,BAC,33.55,33.67,32.56,32.75,54804802.0,32.73,0.02,0.0006,2022-12-13
29,PEP,186.48,186.84,182.94,183.87,5636362.0,183.97,-0.1,-0.0005,2022-12-13
30,ASML,642.98,643.36,617.57,628.27,1332825.0,609.99,18.28,0.03,2022-12-13
31,BABA,93.45,94.98,90.3,91.41,21150349.0,89.41,2.0,0.0224,2022-12-13
32,AVGO,575.82,581.84,565.03,571.04,4041571.0,556.63,14.41,0.0259,2022-12-13
33,TMO,576.84,584.71,566.75,571.38,1868313.0,567.6,3.78,0.0067,2022-12-13
34,AZN,70.24,70.71,69.38,69.58,5187872.0,69.28,0.3,0.0043,2022-12-13
35,ORCL,84.94,85.58,79.7,80.56,22812135.0,81.28,-0.72,-0.0089,2022-12-13
36,COST,497.04,497.97,481.55,488.2,2626732.0,487.68,0.52,0.0011,2022-12-13
37,SHEL,57.37,57.74,57.15,57.38,5091496.0,56.36,1.02,0.0181,2022-12-13
38,CSCO,50.33,50.71,49.23,49.64,22705893.0,49.3,0.34,0.0069,2022-12-13
39,MCD,278.68,279.9,273.64,274.28,3390087.0,276.62,-2.34,-0.0085,2022-12-13
40,DHR,281.25,281.54,273.1,276.68,2608108.0,273.49,3.19,0.0117,2022-12-13
41,TM,146.84,147.34,144.33,144.5,167071.0,144.12,0.38,0.0026,2022-12-13
42,NVS,92.04,92.22,91.09,91.21,1998900.0,90.88,0.33,0.0036,2022-12-13
43,ABT,112.32,112.7,111.06,111.53,6248158.0,109.49,2.04,0.0186,2022-12-13
44,RDS.A,0.0,0.0,0.0,51.04,0.0,51.04,0.0,0.0,2022-12-13
45,ACN,302.96,303.93,292.93,295.35,3517694.0,292.34,3.01,0.0103,2022-12-13
46,TMUS,144.73,144.98,140.18,140.58,10037582.0,142.4,-1.82,-0.0128,2022-12-13
47,NKE,115.61,116.45,111.25,112.85,8655174.0,112.07,0.78,0.007,2022-12-13
48,DIS,96.49,97.39,93.57,94.7,22882070.0,94.66,0.04,0.0004,2022-12-13
49,NEE,88.0,88.37,86.0,87.15,7178458.0,86.55,0.6,0.0069,2022-12-13
50,LIN,346.05,347.6,340.46,342.45,1969369.0,336.05,6.4,0.019,2022-12-13
51,BMY,79.36,79.36,77.27,77.35,15614368.0,78.89,-1.54,-0.0195,2022-12-13
52,WFC,43.88,44.08,42.11,42.62,31496028.0,42.86,-0.24,-0.0056,2022-12-13
53,TTE,61.95,62.25,61.37,61.66,1331451.0,59.76,1.9,0.0318,2022-12-13
54,TXN,182.13,183.09,175.87,177.5,6950998.0,177.48,0.02,0.0001,2022-12-13
55,BHP,64.15,64.44,63.13,63.36,2604595.0,63.09,0.27,0.0043,2022-12-13
56,VZ,38.39,38.62,37.84,37.86,30176599.0,37.95,-0.09,-0.0024,2022-12-13
57,PM,103.45,103.82,100.82,102.32,8715310.0,102.6,-0.28,-0.0027,2022-12-13
58,CMCSA,37.46,37.88,36.49,36.71,28358323.0,36.52,0.19,0.0052,2022-12-13
59,ADBE,353.63,355.67,338.79,342.46,3427539.0,338.17,4.29,0.0127,2022-12-13
60,UPS,187.99,188.59,181.93,183.85,3863782.0,182.53,1.32,0.0072,2022-12-13
61,MS,93.66,95.16,92.07,92.71,10330522.0,91.12,1.59,0.0174,2022-12-13
62,RTX,101.57,101.96,99.66,99.89,7098627.0,99.56,0.33,0.0033,2022-12-13
63,SCHW,82.03,82.29,77.3,77.75,10448800.0,80.29,-2.54,-0.0316,2022-12-13
64,AMGN,282.02,282.67,271.62,272.26,3871109.0,276.78,-4.52,-0.0163,2022-12-13
65,HON,219.55,219.96,213.14,214.96,3449778.0,214.5,0.46,0.0021,2022-12-13
66,COP,114.45,115.59,113.37,113.41,6285193.0,111.78,1.63,0.0146,2022-12-13
67,NFLX,328.0,332.72,317.2,320.34,10755265.0,315.18,5.16,0.0164,2022-12-13
68,VO,218.06,218.73,212.41,214.19,723805.0,212.42,1.77,0.0083,2022-12-13
69,QCOM,126.98,127.95,121.82,123.49,9712081.0,121.21,2.28,0.0188,2022-12-13
70,T,19.41,19.5,19.07,19.12,54142052.0,19.3,-0.18,-0.0093,2022-12-13
71,IBM,150.37,153.21,149.95,150.57,8811474.0,149.21,1.36,0.0091,2022-12-13
72,CRM,137.39,139.88,134.04,135.62,12579468.0,133.11,2.51,0.0189,2022-12-13
73,UNP,220.9,221.45,215.85,218.02,3585134.0,215.83,2.19,0.0101,2022-12-13
74,CVS,104.6,104.83,100.79,101.19,6061784.0,103.79,-2.6,-0.0251,2022-12-13
75,RY,98.55,98.64,95.02,95.97,7273544.0,96.98,-1.01,-0.0104,2022-12-13
