,symbol,open,high,low,close,volume,pre-close,changeamount,change,date
0,AAPL,144.07,147.38,143.01,146.4,79470966.0,146.1,0.3,0.0021,2022-10-05
1,MSFT,245.99,250.58,244.1,249.2,20347135.0,248.88,0.32,0.0013,2022-10-05
2,GOOG,100.69,102.74,99.74,102.22,18475426.0,102.41,-0.19,-0.0019,2022-10-05
3,GOOGL,99.83,101.93,98.8,101.43,22176893.0,101.64,-0.21,-0.0021,2022-10-05
4,AMZN,118.58,121.75,117.69,120.95,48217535.0,121.09,-0.14,-0.0012,2022-10-05
5,TSLA,245.01,246.67,233.27,240.81,86982595.0,249.44,-8.63,-0.0346,2022-10-05
6,BRK.A,419405.62,423914.97,416842.25,420667.5,2164.0,424180.0,-3512.5,-0.0083,2022-10-05
7,BRK.B,276.87,280.88,275.84,279.36,3351500.0,280.49,-1.13,-0.004,2022-10-05
8,UNH,521.0,529.35,520.13,527.07,2280540.0,523.17,3.9,0.0075,2022-10-05
9,JNJ,165.02,166.04,164.21,165.11,4539378.0,165.62,-0.51,-0.0031,2022-10-05
10,XOM,95.75,99.99,95.66,99.12,34856930.0,95.27,3.85,0.0404,2022-10-05
11,V,183.34,188.82,182.36,187.67,6119589.0,185.65,2.02,0.0109,2022-10-05
12,TSM,72.92,74.91,72.58,74.48,14036820.0,72.81,1.67,0.0229,2022-10-05
13,META,138.24,140.21,134.78,138.98,27979165.0,140.28,-1.3,-0.0093,2022-10-05
14,WMT,133.76,134.62,132.51,132.92,4850986.0,134.25,-1.33,-0.0099,2022-10-05
15,NVDA,129.11,133.21,126.21,132.09,50712988.0,131.67,0.42,0.0032,2022-10-05
16,VXUS,47.77,48.23,47.44,47.97,5350055.0,48.4,-0.43,-0.0089,2022-10-05
17,JPM,109.75,110.95,108.83,110.39,10943244.0,111.77,-1.38,-0.0123,2022-10-05
18,LLY,328.3,333.85,327.52,331.78,2186065.0,329.89,1.89,0.0057,2022-10-05
19,CVX,155.84,159.73,154.8,158.53,10632591.0,157.63,0.9,0.0057,2022-10-05
20,PG,129.2,130.09,128.09,129.2,5071053.0,130.1,-0.9,-0.0069,2022-10-05
21,HD,286.25,292.11,285.37,289.85,2728022.0,289.56,0.29,0.001,2022-10-05
