,symbol,open,high,low,close,volume,pre-close,changeamount,change,date
0,AAPL,151.19,153.25,149.92,152.99,77167866.0,152.59,0.4,0.0026,2023-03-15
1,MSFT,259.98,266.48,259.21,265.44,46027758.0,260.79,4.65,0.0178,2023-03-15
2,GOOG,93.54,97.25,93.04,96.55,38367333.0,94.25,2.3,0.0244,2023-03-15
3,GOOGL,93.22,96.93,92.64,96.11,50622028.0,93.97,2.14,0.0228,2023-03-15
4,AMZN,93.22,96.67,93.07,96.2,70731689.0,94.88,1.32,0.0139,2023-03-15
5,BRK.A,455001.0,456729.47,446275.12,448671.0,5182.0,461804.97,-13133.97,-0.0284,2023-03-15
6,BRK.B,300.02,300.55,294.9,297.88,7165103.0,305.33,-7.45,-0.0244,2023-03-15
7,NVDA,237.61,242.86,233.6,242.28,52448574.0,240.63,1.65,0.0069,2023-03-15
8,TSLA,180.8,182.34,176.03,180.45,145995276.0,183.26,-2.81,-0.0153,2023-03-15
9,META,192.95,197.78,190.84,197.75,42123544.0,194.02,3.73,0.0192,2023-03-15
10,TSM,87.2,87.24,85.44,86.7,12171416.0,89.29,-2.59,-0.029,2023-03-15
11,V,214.41,216.91,213.67,216.37,8372233.0,218.66,-2.29,-0.0105,2023-03-15
12,UNH,460.99,468.88,459.24,465.43,3769848.0,464.58,0.85,0.0018,2023-03-15
13,XOM,102.82,104.2,100.22,101.62,25733434.0,106.94,-5.32,-0.0497,2023-03-15
14,JNJ,152.84,154.89,152.53,154.35,7757521.0,153.92,0.43,0.0028,2023-03-15
15,JPM,130.98,130.99,126.73,128.26,34280578.0,134.62,-6.36,-0.0472,2023-03-15
16,WMT,136.89,139.81,136.71,139.64,11044460.0,138.1,1.54,0.0112,2023-03-15
17,VXUS,51.83,52.16,51.5,52.1,3570227.0,53.49,-1.39,-0.026,2023-03-15
18,PG,138.81,142.15,138.81,141.83,8823406.0,139.85,1.98,0.0142,2023-03-15
19,MA,346.05,348.39,343.64,348.08,3082486.0,352.82,-4.74,-0.0134,2023-03-15
20,NVO,140.35,141.66,139.76,140.98,1594710.0,142.95,-1.97,-0.0138,2023-03-15
21,LLY,326.0,331.36,324.5,329.47,4743315.0,327.07,2.4,0.0073,2023-03-15
22,HD,283.95,289.16,282.67,287.97,4835368.0,285.57,2.4,0.0084,2023-03-15
23,CVX,155.59,157.95,152.01,153.8,14062869.0,160.76,-6.96,-0.0433,2023-03-15
24,MRK,106.48,108.03,105.57,107.63,10942648.0,106.97,0.66,0.0062,2023-03-15
25,ABBV,152.18,154.38,151.72,154.06,6304611.0,153.85,0.21,0.0014,2023-03-15
26,KO,59.43,60.48,59.24,60.43,21089687.0,60.03,0.4,0.0067,2023-03-15
27,AVGO,627.67,630.07,616.2,626.04,2295778.0,632.46,-6.42,-0.0102,2023-03-15
28,PEP,173.53,176.66,173.19,176.63,6892247.0,173.53,3.1,0.0179,2023-03-15
29,ASML,600.72,609.09,596.61,606.69,1047242.0,620.3,-13.61,-0.0219,2023-03-15
30,BAC,27.88,28.56,27.68,28.49,131104335.0,28.76,-0.27,-0.0094,2023-03-15
