,symbol,open,high,low,close,volume,pre-close,changeamount,change,date
0,AAPL,146.43,151.48,146.15,150.72,80389229.0,148.79,1.93,0.013,2022-11-17
1,MSFT,237.78,243.25,237.63,241.68,23123544.0,241.73,-0.05,-0.0002,2022-11-17
2,GOOG,97.18,99.48,97.1,98.5,21818369.0,98.99,-0.49,-0.0049,2022-11-17
3,GOOGL,96.97,99.28,96.79,98.36,26052599.0,98.85,-0.49,-0.005,2022-11-17
4,AMZN,95.37,96.97,94.03,94.85,82617865.0,97.12,-2.27,-0.0234,2022-11-17
5,BRK.A,460785.38,465000.0,459043.0,463695.0,2592.0,465520.0,-1825.0,-0.0039,2022-11-17
6,BRK.B,305.7,307.62,304.15,307.44,3064604.0,308.76,-1.32,-0.0043,2022-11-17
7,TSLA,183.96,186.16,180.9,183.17,64335514.0,186.92,-3.75,-0.0201,2022-11-17
8,UNH,512.16,526.98,512.16,515.31,4247420.0,511.52,3.79,0.0074,2022-11-17
9,XOM,111.29,113.2,110.75,113.06,12435740.0,112.91,0.15,0.0013,2022-11-17
10,JNJ,173.0,174.99,172.98,174.86,4465801.0,173.46,1.4,0.0081,2022-11-17
11,V,207.96,211.28,207.32,210.99,5386139.0,210.14,0.85,0.004,2022-11-17
12,TSM,79.3,82.94,78.69,81.48,24278419.0,79.45,2.03,0.0256,2022-11-17
13,WMT,147.01,148.73,146.71,148.0,8265854.0,148.5,-0.5,-0.0034,2022-11-17
14,NVDA,157.15,162.66,155.35,156.77,71089345.0,159.1,-2.33,-0.0146,2022-11-17
15,JPM,132.0,132.89,131.28,132.54,8824190.0,133.12,-0.58,-0.0044,2022-11-17
16,CVX,181.51,184.23,180.27,184.09,6553196.0,183.57,0.52,0.0028,2022-11-17
17,VXUS,51.08,51.87,51.08,51.85,3871002.0,51.81,0.04,0.0008,2022-11-17
18,LLY,352.91,362.3,352.71,360.77,2929636.0,352.93,7.84,0.0222,2022-11-17
19,PG,141.11,141.69,139.86,140.87,5186173.0,141.74,-0.87,-0.0061,2022-11-17
20,MA,339.0,341.92,337.0,341.27,2004425.0,342.76,-1.49,-0.0043,2022-11-17
21,HD,312.0,313.68,306.15,311.44,3642793.0,314.91,-3.47,-0.011,2022-11-17
22,BAC,36.88,37.2,36.56,37.17,23693373.0,37.36,-0.19,-0.0051,2022-11-17
23,META,110.41,112.33,109.8,111.45,35093821.0,113.23,-1.78,-0.0157,2022-11-17
24,PFE,47.8,48.49,47.53,48.33,13237375.0,48.05,0.28,0.0058,2022-11-17
25,ABBV,150.97,153.07,149.97,152.16,5069383.0,151.87,0.29,0.0019,2022-11-17
26,KO,60.19,60.74,60.13,60.71,11220269.0,60.52,0.19,0.0031,2022-11-17
27,MRK,100.41,102.35,100.27,102.31,8501261.0,99.93,2.38,0.0238,2022-11-17
28,NVO,112.03,113.11,111.95,112.91,801766.0,113.37,-0.46,-0.0041,2022-11-17
29,PEP,177.49,180.16,177.43,180.03,3920245.0,178.33,1.7,0.0095,2022-11-17
