,symbol,open,high,low,close,volume,pre-close,changeamount,change,date
0,AAPL,138.21,143.07,137.69,142.45,114311615.0,138.2,4.25,0.0308,2022-10-03
1,MSFT,235.41,241.61,234.66,240.74,28880357.0,232.9,7.84,0.0337,2022-10-03
2,GOOG,97.22,99.97,97.02,99.3,24839810.0,96.15,3.15,0.0328,2022-10-03
3,GOOGL,96.76,99.29,96.52,98.64,27981823.0,95.65,2.99,0.0313,2022-10-03
4,AMZN,113.58,116.91,112.45,115.88,50941833.0,113.0,2.88,0.0255,2022-10-03
5,TSLA,254.5,255.16,241.01,242.4,98363516.0,265.25,-22.85,-0.0861,2022-10-03
6,BRK.A,409434.62,414649.94,405116.0,413300.0,3154.0,406470.0,6830.0,0.0168,2022-10-03
7,BRK.B,269.52,274.57,267.16,272.8,4903365.0,267.02,5.78,0.0216,2022-10-03
8,UNH,507.08,517.81,505.4,515.51,2562341.0,505.04,10.47,0.0207,2022-10-03
9,JNJ,164.29,164.38,161.7,163.2,8656972.0,163.36,-0.16,-0.001,2022-10-03
10,XOM,90.04,92.36,89.72,91.92,23881332.0,87.31,4.61,0.0528,2022-10-03
11,V,179.34,183.36,178.15,181.65,8841677.0,177.65,4.0,0.0225,2022-10-03
12,META,137.14,139.62,136.1,138.61,27723063.0,135.68,2.93,0.0216,2022-10-03
13,WMT,130.24,132.79,130.01,132.53,5858171.0,129.7,2.83,0.0218,2022-10-03
14,TSM,68.08,69.57,67.65,69.25,11944951.0,68.56,0.69,0.0101,2022-10-03
15,VXUS,46.21,46.88,46.05,46.74,6893511.0,45.77,0.97,0.0212,2022-10-03
16,JPM,105.62,108.36,104.46,107.73,12247079.0,104.5,3.23,0.0309,2022-10-03
17,NVDA,123.47,126.78,121.05,125.12,54747844.0,121.39,3.73,0.0307,2022-10-03
18,PG,127.25,129.1,126.68,128.51,8477438.0,126.25,2.26,0.0179,2022-10-03
19,LLY,325.99,329.35,317.05,321.55,3340259.0,323.35,-1.8,-0.0056,2022-10-03
20,CVX,148.97,152.34,148.3,151.73,9597356.0,143.67,8.06,0.0561,2022-10-03
21,HD,281.0,286.06,279.55,283.7,3579773.0,275.94,7.76,0.0281,2022-10-03
22,MA,287.85,292.75,284.92,290.48,5285214.0,284.34,6.14,0.0216,2022-10-03
23,BAC,30.59,31.28,30.2,31.09,34591707.0,30.2,0.89,0.0295,2022-10-03
