,symbol,open,high,low,close,volume,pre-close,changeamount,change,date
0,AAPL,142.36,143.52,141.1,142.65,62128337.0,140.94,1.71,0.0121,2022-12-08
1,MSFT,244.84,248.74,243.06,247.4,22611352.0,244.37,3.03,0.0124,2022-12-08
2,GOOG,95.69,95.87,93.8,93.95,25593232.0,95.15,-1.2,-0.0126,2022-12-08
3,GOOGL,95.38,95.58,93.45,93.71,32213278.0,94.94,-1.23,-0.013,2022-12-08
4,AMZN,89.24,90.86,87.88,90.35,73305874.0,88.46,1.89,0.0214,2022-12-08
5,BRK.A,462435.84,464619.47,460612.25,462780.0,2647.0,461593.41,1186.59,0.0026,2022-12-08
6,BRK.B,306.0,307.49,305.09,305.99,2353002.0,305.82,0.17,0.0006,2022-12-08
7,TSLA,172.2,175.2,169.06,173.44,97624480.0,174.04,-0.6,-0.0034,2022-12-08
8,UNH,544.86,551.29,543.78,547.92,2272225.0,542.91,5.01,0.0092,2022-12-08
9,JNJ,176.82,177.47,176.34,177.2,4798121.0,177.17,0.03,0.0002,2022-12-08
10,V,209.51,210.3,207.75,209.1,4896174.0,207.81,1.29,0.0062,2022-12-08
11,XOM,106.28,106.8,103.71,104.42,21128760.0,103.65,0.77,0.0074,2022-12-08
12,NVDA,162.73,171.79,159.59,171.69,51545554.0,161.2,10.49,0.0651,2022-12-08
13,TSM,79.45,80.97,79.1,80.8,11197465.0,79.24,1.56,0.0197,2022-12-08
14,WMT,149.16,149.28,148.14,148.78,4504015.0,148.55,0.23,0.0015,2022-12-08
15,JPM,132.33,132.98,131.43,132.88,8907222.0,131.5,1.38,0.0105,2022-12-08
16,VXUS,52.88,53.17,52.78,53.11,3201216.0,52.73,0.38,0.0072,2022-12-08
17,PG,149.46,151.38,149.01,151.32,5186977.0,150.24,1.08,0.0072,2022-12-08
18,LLY,373.26,373.26,366.5,371.79,2090825.0,371.97,-0.18,-0.0005,2022-12-08
19,MA,350.0,352.17,347.22,351.17,1998628.0,347.42,3.75,0.0108,2022-12-08
20,CVX,176.25,176.4,172.03,173.54,8076591.0,172.52,1.02,0.0059,2022-12-08
21,HD,318.55,324.52,318.55,324.09,3483251.0,320.15,3.94,0.0123,2022-12-08
22,META,116.39,117.34,114.59,115.33,30619418.0,113.93,1.4,0.0123,2022-12-08
23,ABBV,165.4,166.23,164.28,165.99,4274344.0,165.4,0.59,0.0036,2022-12-08
24,PFE,50.18,51.87,50.02,51.78,26116701.0,50.24,1.54,0.0307,2022-12-08
25,NVO,126.5,127.93,126.3,127.79,894847.0,125.24,2.55,0.0204,2022-12-08
26,MRK,110.28,111.02,110.12,110.85,7354591.0,110.09,0.76,0.0069,2022-12-08
27,KO,63.6,63.85,63.34,63.81,9945928.0,63.54,0.27,0.0042,2022-12-08
28,BAC,32.97,32.99,32.18,32.44,45490974.0,32.74,-0.3,-0.0092,2022-12-08
29,PEP,181.81,183.98,181.26,183.78,3800806.0,182.18,1.6,0.0088,2022-12-08
30,BABA,91.97,94.33,91.08,94.17,29241362.0,88.33,5.84,0.0661,2022-12-08
31,ASML,591.88,609.46,587.66,606.89,1019250.0,601.35,5.54,0.0092,2022-12-08
32,TMO,560.13,569.01,556.77,567.95,1160352.0,558.14,9.81,0.0176,2022-12-08
33,ORCL,79.13,80.21,78.53,80.07,5918738.0,78.78,1.29,0.0164,2022-12-08
34,AVGO,520.81,532.42,520.38,531.08,2750768.0,518.5,12.58,0.0243,2022-12-08
35,AZN,68.94,69.47,68.83,69.17,2915522.0,68.85,0.32,0.0046,2022-12-08
